"","chosen_idx","rt","prev_other","chosen","prev_other_idx","prev_chosen","trialType","prev_chosen_idx","itemNum","samePos","worker","numPics","comp.chosen","comp.other","correct","familiar","Target","Competitor"
"3172",3,6051,"Novel118","Novel53",1,"Novel67","Switch vs. Switch",3,6,0,393,4,"Novel2","Novel53",FALSE,TRUE,"Switch","Switch"
"3173",0,5305,"","squirrel",0,"","Practice",0,0,1,394,2,NA,NA,NA,NA,NA,NA
"3174",0,1952,"","squirrel",0,"","Practice",0,0,1,394,2,NA,NA,NA,NA,NA,NA
"3175",0,1534,"","tomato",0,"","Practice",0,0,1,394,2,NA,NA,NA,NA,NA,NA
"3176",1,1170,"","tomato",0,"","Practice",0,0,1,394,2,NA,NA,NA,NA,NA,NA
"3177",1,2409,"Novel136","Novel135",1,"Novel135","Same vs. Same",0,4,0,394,2,"Novel116","Novel71",TRUE,FALSE,"Same","Same"
"3178",1,1870,"Novel117","Novel94",1,"Novel94","Same vs. Switch",0,6,0,394,2,"Novel87","Novel93",TRUE,FALSE,"Same","Switch"
"3179",1,3730,"Novel82","Novel37",1,"Novel54","Switch vs. Same",0,2,1,394,2,"Novel37","Novel132",FALSE,TRUE,"Switch","Same"
"3180",0,1773,"Novel89","Novel50",0,"Novel86","Switch vs. Switch",1,0,1,394,2,"Novel28","Novel50",FALSE,TRUE,"Switch","Switch"
"3181",0,2009,"","squirrel",0,"","Practice",0,0,0,395,4,NA,NA,NA,NA,NA,NA
"3182",0,1499,"","squirrel",0,"","Practice",0,0,0,395,4,NA,NA,NA,NA,NA,NA
"3183",1,1594,"","tomato",0,"","Practice",0,0,0,395,4,NA,NA,NA,NA,NA,NA
"3184",2,1154,"","tomato",0,"","Practice",0,0,0,395,4,NA,NA,NA,NA,NA,NA
"3185",0,4089,"Novel15","Novel22",2,"Novel22","Same vs. Same",0,4,1,395,4,"Novel63","Novel122",TRUE,FALSE,"Same","Same"
"3186",0,1514,"Novel117","Novel97",1,"Novel97","Same vs. Switch",3,0,0,395,4,"Novel111","Novel89",TRUE,FALSE,"Same","Switch"
"3187",2,8269,"Novel27","Novel27",3,"Novel131","Switch vs. Same",2,2,1,395,4,"Novel118","Novel81",TRUE,FALSE,"Switch","Same"
"3188",2,5304,"Novel47","Novel92",1,"Novel2","Switch vs. Switch",2,6,0,395,4,"Novel48","Novel92",FALSE,TRUE,"Switch","Switch"
"3189",0,2690,"","squirrel",0,"","Practice",0,0,1,396,4,NA,NA,NA,NA,NA,NA
"3190",0,1930,"","squirrel",0,"","Practice",0,0,1,396,4,NA,NA,NA,NA,NA,NA
"3191",1,1797,"","tomato",0,"","Practice",0,0,1,396,4,NA,NA,NA,NA,NA,NA
"3192",2,1272,"","tomato",0,"","Practice",0,0,1,396,4,NA,NA,NA,NA,NA,NA
"3193",2,1367,"Novel13","Novel90",1,"Novel90","Same vs. Same",0,2,0,396,4,"Novel27","Novel48",TRUE,FALSE,"Same","Same"
"3194",0,6222,"Novel87","Novel82",1,"Novel29","Same vs. Switch",2,4,1,396,4,"Novel4","Novel82",FALSE,TRUE,"Same","Switch"
"3195",1,4033,"Novel126","Novel124",0,"Novel1","Switch vs. Same",3,0,1,396,4,"Novel138","Novel122",FALSE,FALSE,"Switch","Same"
"3196",2,1465,"Novel53","Novel128",0,"Novel119","Switch vs. Switch",3,6,0,396,4,"Novel84","Novel110",FALSE,FALSE,"Switch","Switch"
"3197",0,3044,"","squirrel",0,"","Practice",0,0,1,397,2,NA,NA,NA,NA,NA,NA
"3198",0,1638,"","squirrel",0,"","Practice",0,0,1,397,2,NA,NA,NA,NA,NA,NA
"3199",0,1113,"","tomato",0,"","Practice",0,0,1,397,2,NA,NA,NA,NA,NA,NA
"3200",1,769,"","tomato",0,"","Practice",0,0,1,397,2,NA,NA,NA,NA,NA,NA
"3201",0,3140,"Novel44","Novel101",0,"Novel101","Same vs. Same",1,6,0,397,2,"Novel81","Novel79",TRUE,FALSE,"Same","Same"
"3202",1,1199,"Novel64","Novel94",0,"Novel94","Same vs. Switch",1,0,1,397,2,"Novel75","Novel140",TRUE,FALSE,"Same","Switch"
"3203",1,3304,"Novel115","Novel115",1,"Novel3","Switch vs. Same",0,2,0,397,2,"Novel42","Novel129",TRUE,FALSE,"Switch","Same"
"3204",0,811,"Novel12","Novel12",1,"Novel127","Switch vs. Switch",0,4,1,397,2,"Novel32","Novel74",TRUE,FALSE,"Switch","Switch"
"3205",0,7281,"","squirrel",0,"","Practice",0,0,1,398,2,NA,NA,NA,NA,NA,NA
"3206",0,2049,"","squirrel",0,"","Practice",0,0,1,398,2,NA,NA,NA,NA,NA,NA
"3207",0,1130,"","tomato",0,"","Practice",0,0,1,398,2,NA,NA,NA,NA,NA,NA
"3208",1,1172,"","tomato",0,"","Practice",0,0,1,398,2,NA,NA,NA,NA,NA,NA
"3209",0,1967,"Novel64","Novel17",0,"Novel17","Same vs. Same",1,6,0,398,2,"Novel34","Novel123",TRUE,FALSE,"Same","Same"
"3210",0,3193,"Novel68","Novel112",1,"Novel112","Same vs. Switch",0,4,1,398,2,"Novel55","Novel15",TRUE,FALSE,"Same","Switch"
"3211",1,2089,"Novel139","Novel139",1,"Novel23","Switch vs. Same",0,2,0,398,2,"Novel121","Novel96",TRUE,FALSE,"Switch","Same"
"3212",1,2896,"Novel75","Novel75",0,"Novel4","Switch vs. Switch",1,0,1,398,2,"Novel118","Novel27",TRUE,FALSE,"Switch","Switch"
"3213",0,2487,"","squirrel",0,"","Practice",0,0,1,399,4,NA,NA,NA,NA,NA,NA
"3214",0,1165,"","squirrel",0,"","Practice",0,0,1,399,4,NA,NA,NA,NA,NA,NA
"3215",1,1026,"","tomato",0,"","Practice",0,0,1,399,4,NA,NA,NA,NA,NA,NA
"3216",2,841,"","tomato",0,"","Practice",0,0,1,399,4,NA,NA,NA,NA,NA,NA
"3217",3,1399,"Novel138","Novel6",1,"Novel6","Same vs. Same",0,2,0,399,4,"Novel104","Novel101",TRUE,FALSE,"Same","Same"
"3218",1,1144,"Novel24","Novel56",0,"Novel56","Same vs. Switch",1,0,1,399,4,"Novel100","Novel30",TRUE,FALSE,"Same","Switch"
"3219",1,2353,"Novel14","Novel103",3,"Novel80","Switch vs. Same",2,6,1,399,4,"Novel127","Novel118",FALSE,FALSE,"Switch","Same"
"3220",2,2290,"Novel18","Novel130",2,"Novel137","Switch vs. Switch",3,4,0,399,4,"Novel78","Novel51",FALSE,FALSE,"Switch","Switch"
"3221",0,1518,"","squirrel",0,"","Practice",0,0,0,400,2,NA,NA,NA,NA,NA,NA
"3222",0,1692,"","squirrel",0,"","Practice",0,0,0,400,2,NA,NA,NA,NA,NA,NA
"3223",0,1221,"","tomato",0,"","Practice",0,0,0,400,2,NA,NA,NA,NA,NA,NA
"3224",1,1032,"","tomato",0,"","Practice",0,0,0,400,2,NA,NA,NA,NA,NA,NA
"3225",1,1358,"Novel78","Novel118",0,"Novel118","Same vs. Same",1,2,1,400,2,"Novel69","Novel72",TRUE,FALSE,"Same","Same"
"3226",0,1089,"Novel5","Novel125",0,"Novel125","Same vs. Switch",1,0,0,400,2,"Novel35","Novel137",TRUE,FALSE,"Same","Switch"
"3227",1,1495,"Novel103","Novel103",1,"Novel101","Switch vs. Same",0,4,0,400,2,"Novel128","Novel15",TRUE,FALSE,"Switch","Same"
"3228",1,1525,"Novel32","Novel138",1,"Novel29","Switch vs. Switch",0,6,1,400,2,"Novel20","Novel138",FALSE,TRUE,"Switch","Switch"
"3229",0,1021,"","squirrel",0,"","Practice",0,0,1,401,4,NA,NA,NA,NA,NA,NA
"3230",0,1045,"","squirrel",0,"","Practice",0,0,1,401,4,NA,NA,NA,NA,NA,NA
"3231",1,963,"","tomato",0,"","Practice",0,0,1,401,4,NA,NA,NA,NA,NA,NA
"3232",2,829,"","tomato",0,"","Practice",0,0,1,401,4,NA,NA,NA,NA,NA,NA
"3233",2,1125,"Novel63","Novel71",3,"Novel71","Same vs. Same",1,2,0,401,4,"Novel29","Novel137",TRUE,FALSE,"Same","Same"
"3234",1,1075,"Novel69","Novel118",0,"Novel55","Same vs. Switch",1,6,0,401,4,"Novel94","Novel118",FALSE,TRUE,"Same","Switch"
"3235",2,3079,"Novel84","Novel126",3,"Novel52","Switch vs. Same",0,4,1,401,4,"Novel37","Novel113",FALSE,FALSE,"Switch","Same"
"3236",3,2375,"Novel1","Novel1",1,"Novel123","Switch vs. Switch",3,0,1,401,4,"Novel87","Novel93",TRUE,FALSE,"Switch","Switch"
"3237",0,3763,"","squirrel",0,"","Practice",0,0,0,402,4,NA,NA,NA,NA,NA,NA
"3238",0,1297,"","squirrel",0,"","Practice",0,0,0,402,4,NA,NA,NA,NA,NA,NA
"3239",1,2341,"","tomato",0,"","Practice",0,0,0,402,4,NA,NA,NA,NA,NA,NA
"3240",2,1024,"","tomato",0,"","Practice",0,0,0,402,4,NA,NA,NA,NA,NA,NA
"3241",3,1954,"Novel49","Novel107",1,"Novel107","Same vs. Same",0,0,0,402,4,"Novel3","Novel60",TRUE,FALSE,"Same","Same"
"3242",2,2182,"Novel69","Novel106",3,"Novel106","Same vs. Switch",0,4,0,402,4,"Novel65","Novel124",TRUE,FALSE,"Same","Switch"
"3243",0,3004,"Novel43","Novel62",3,"Novel75","Switch vs. Same",2,6,1,402,4,"Novel62","Novel23",FALSE,TRUE,"Switch","Same"
"3244",2,6445,"Novel35","Novel77",0,"Novel9","Switch vs. Switch",1,2,1,402,4,"Novel63","Novel123",FALSE,FALSE,"Switch","Switch"
"3245",0,3438,"","squirrel",0,"","Practice",0,0,0,403,2,NA,NA,NA,NA,NA,NA
"3246",0,1734,"","squirrel",0,"","Practice",0,0,0,403,2,NA,NA,NA,NA,NA,NA
"3247",0,1853,"","tomato",0,"","Practice",0,0,0,403,2,NA,NA,NA,NA,NA,NA
"3248",1,1215,"","tomato",0,"","Practice",0,0,0,403,2,NA,NA,NA,NA,NA,NA
"3249",0,2627,"Novel98","Novel13",1,"Novel13","Same vs. Same",0,6,1,403,2,"Novel57","Novel52",TRUE,FALSE,"Same","Same"
"3250",0,1183,"Novel67","Novel47",0,"Novel47","Same vs. Switch",1,4,0,403,2,"Novel105","Novel114",TRUE,FALSE,"Same","Switch"
"3251",0,2805,"Novel28","Novel28",0,"Novel130","Switch vs. Same",1,0,0,403,2,"Novel36","Novel39",TRUE,FALSE,"Switch","Same"
"3252",1,3416,"Novel44","Novel44",0,"Novel33","Switch vs. Switch",1,2,1,403,2,"Novel50","Novel78",TRUE,FALSE,"Switch","Switch"
"3253",0,7068,"","squirrel",0,"","Practice",0,0,1,404,4,NA,NA,NA,NA,NA,NA
"3254",0,1708,"","squirrel",0,"","Practice",0,0,1,404,4,NA,NA,NA,NA,NA,NA
"3255",1,2185,"","tomato",0,"","Practice",0,0,1,404,4,NA,NA,NA,NA,NA,NA
"3256",2,1735,"","tomato",0,"","Practice",0,0,1,404,4,NA,NA,NA,NA,NA,NA
"3257",3,5818,"Novel137","Novel33",0,"Novel48","Same vs. Same",3,6,0,404,4,"Novel33","Novel73",FALSE,TRUE,"Same","Same"
"3258",2,2403,"Novel27","Novel56",0,"Novel56","Same vs. Switch",2,2,1,404,4,"Novel71","Novel114",TRUE,FALSE,"Same","Switch"
"3259",0,9279,"Novel96","Novel112",2,"Novel14","Switch vs. Same",0,4,0,404,4,"Novel112","Novel17",FALSE,TRUE,"Switch","Same"
"3260",2,12912,"Novel29","Novel29",3,"Novel49","Switch vs. Switch",2,0,1,404,4,"Novel105","Novel79",TRUE,FALSE,"Switch","Switch"
"3261",0,3489,"","squirrel",0,"","Practice",0,0,0,405,2,NA,NA,NA,NA,NA,NA
"3262",0,1570,"","squirrel",0,"","Practice",0,0,0,405,2,NA,NA,NA,NA,NA,NA
"3263",0,1439,"","tomato",0,"","Practice",0,0,0,405,2,NA,NA,NA,NA,NA,NA
"3264",1,1360,"","tomato",0,"","Practice",0,0,0,405,2,NA,NA,NA,NA,NA,NA
"3265",1,1530,"Novel9","Novel136",1,"Novel136","Same vs. Same",0,6,0,405,2,"Novel64","Novel55",TRUE,FALSE,"Same","Same"
"3266",1,1740,"Novel11","Novel61",0,"Novel61","Same vs. Switch",1,4,1,405,2,"Novel66","Novel20",TRUE,FALSE,"Same","Switch"
"3267",0,2081,"Novel120","Novel120",0,"Novel98","Switch vs. Same",1,0,0,405,2,"Novel122","Novel74",TRUE,FALSE,"Switch","Same"
"3268",0,2117,"Novel60","Novel60",1,"Novel35","Switch vs. Switch",0,2,1,405,2,"Novel102","Novel111",TRUE,FALSE,"Switch","Switch"
"3269",0,3118,"","squirrel",0,"","Practice",0,0,0,406,2,NA,NA,NA,NA,NA,NA
"3270",0,1596,"","squirrel",0,"","Practice",0,0,0,406,2,NA,NA,NA,NA,NA,NA
"3271",0,1948,"","tomato",0,"","Practice",0,0,0,406,2,NA,NA,NA,NA,NA,NA
"3272",1,1981,"","tomato",0,"","Practice",0,0,0,406,2,NA,NA,NA,NA,NA,NA
"3273",0,2300,"Novel92","Novel95",1,"Novel95","Same vs. Same",0,2,1,406,2,"Novel80","Novel23",TRUE,FALSE,"Same","Same"
"3274",1,1696,"Novel123","Novel86",1,"Novel85","Same vs. Switch",0,6,1,406,2,"Novel34","Novel86",FALSE,TRUE,"Same","Switch"
"3275",1,2364,"Novel39","Novel106",0,"Novel3","Switch vs. Same",1,4,0,406,2,"Novel106","Novel28",FALSE,TRUE,"Switch","Same"
"3276",0,5265,"Novel107","Novel107",0,"Novel110","Switch vs. Switch",1,0,0,406,2,"Novel4","Novel114",TRUE,FALSE,"Switch","Switch"
"3277",0,3120,"","squirrel",0,"","Practice",0,0,1,407,2,NA,NA,NA,NA,NA,NA
"3278",0,1031,"","squirrel",0,"","Practice",0,0,1,407,2,NA,NA,NA,NA,NA,NA
"3279",0,1146,"","tomato",0,"","Practice",0,0,1,407,2,NA,NA,NA,NA,NA,NA
"3280",1,1136,"","tomato",0,"","Practice",0,0,1,407,2,NA,NA,NA,NA,NA,NA
"3281",0,2183,"Novel12","Novel34",0,"Novel34","Same vs. Same",1,2,0,407,2,"Novel13","Novel90",TRUE,FALSE,"Same","Same"
"3282",0,723,"Novel83","Novel42",2,"Novel42","Same vs. Same",0,6,1,407,4,"Novel121","Novel91",TRUE,FALSE,"Same","Same"
"3283",0,1094,"Novel11","Novel109",1,"Novel109","Same vs. Switch",0,6,1,407,2,"Novel139","Novel22",TRUE,FALSE,"Same","Switch"
"3284",1,1781,"Novel62","Novel89",1,"Novel89","Same vs. Switch",0,2,0,407,4,"Novel114","Novel72",TRUE,FALSE,"Same","Switch"
"3285",1,1226,"Novel45","Novel89",0,"Novel53","Switch vs. Same",1,4,0,407,2,"Novel89","Novel124",FALSE,TRUE,"Switch","Same"
"3286",3,1503,"Novel116","Novel132",1,"Novel27","Switch vs. Same",3,4,0,407,4,"Novel132","Novel37",FALSE,TRUE,"Switch","Same"
"3287",0,1123,"Novel88","Novel83",0,"Novel39","Switch vs. Switch",1,0,1,407,2,"Novel18","Novel83",FALSE,TRUE,"Switch","Switch"
"3288",1,3076,"Novel140","Novel119",1,"Novel33","Switch vs. Switch",2,0,1,407,4,"Novel11","Novel130",FALSE,FALSE,"Switch","Switch"
"3289",0,1391,"","squirrel",0,"","Practice",0,0,1,408,4,NA,NA,NA,NA,NA,NA
"3290",0,3442,"","squirrel",0,"","Practice",0,0,1,408,4,NA,NA,NA,NA,NA,NA
"3291",1,3798,"","tomato",0,"","Practice",0,0,1,408,4,NA,NA,NA,NA,NA,NA
"3292",2,1563,"","tomato",0,"","Practice",0,0,1,408,4,NA,NA,NA,NA,NA,NA
"3293",2,10053,"Novel113","Novel24",2,"Novel131","Same vs. Same",0,0,1,408,4,"Novel99","Novel42",FALSE,FALSE,"Same","Same"
"3294",2,2454,"Novel93","Novel77",1,"Novel77","Same vs. Switch",3,2,0,408,4,"Novel81","Novel78",TRUE,FALSE,"Same","Switch"
"3295",3,2891,"Novel64","Novel135",2,"Novel137","Switch vs. Same",1,4,1,408,4,"Novel135","Novel117",FALSE,TRUE,"Switch","Same"
"3296",1,2840,"Novel73","Novel87",0,"Novel53","Switch vs. Switch",3,6,0,408,4,"Novel27","Novel15",FALSE,FALSE,"Switch","Switch"
"3297",0,3834,"","squirrel",0,"","Practice",0,0,1,409,2,NA,NA,NA,NA,NA,NA
"3298",0,1247,"","squirrel",0,"","Practice",0,0,1,409,2,NA,NA,NA,NA,NA,NA
"3299",0,1213,"","tomato",0,"","Practice",0,0,1,409,2,NA,NA,NA,NA,NA,NA
"3300",1,1224,"","tomato",0,"","Practice",0,0,1,409,2,NA,NA,NA,NA,NA,NA
"3301",0,1213,"Novel89","Novel135",1,"Novel135","Same vs. Same",0,0,1,409,2,"Novel80","Novel76",TRUE,FALSE,"Same","Same"
"3302",0,1116,"Novel61","Novel7",0,"Novel7","Same vs. Switch",1,4,0,409,2,"Novel113","Novel82",TRUE,FALSE,"Same","Switch"
"3303",1,1020,"Novel1","Novel38",0,"Novel106","Switch vs. Same",1,6,0,409,2,"Novel38","Novel93",FALSE,TRUE,"Switch","Same"
"3304",0,1547,"Novel79","Novel48",0,"Novel46","Switch vs. Switch",1,2,1,409,2,"Novel66","Novel48",FALSE,TRUE,"Switch","Switch"
"3305",0,2002,"","squirrel",0,"","Practice",0,0,1,410,2,NA,NA,NA,NA,NA,NA
"3306",0,1006,"","squirrel",0,"","Practice",0,0,1,410,2,NA,NA,NA,NA,NA,NA
"3307",0,1066,"","tomato",0,"","Practice",0,0,1,410,2,NA,NA,NA,NA,NA,NA
"3308",1,1421,"","tomato",0,"","Practice",0,0,1,410,2,NA,NA,NA,NA,NA,NA
"3309",1,1692,"Novel22","Novel92",1,"Novel92","Same vs. Same",0,4,0,410,2,"Novel122","Novel59",TRUE,FALSE,"Same","Same"
"3310",1,1313,"Novel38","Novel76",1,"Novel76","Same vs. Switch",0,2,0,410,2,"Novel82","Novel31",TRUE,FALSE,"Same","Switch"
"3311",0,3749,"Novel96","Novel96",1,"Novel100","Switch vs. Same",0,6,1,410,2,"Novel11","Novel65",TRUE,FALSE,"Switch","Same"
"3312",1,1058,"Novel53","Novel53",0,"Novel124","Switch vs. Switch",1,0,1,410,2,"Novel109","Novel6",TRUE,FALSE,"Switch","Switch"
"3313",0,3929,"","squirrel",0,"","Practice",0,0,0,411,4,NA,NA,NA,NA,NA,NA
"3314",0,1095,"","squirrel",0,"","Practice",0,0,0,411,4,NA,NA,NA,NA,NA,NA
"3315",1,2441,"","tomato",0,"","Practice",0,0,0,411,4,NA,NA,NA,NA,NA,NA
"3316",2,1539,"","tomato",0,"","Practice",0,0,0,411,4,NA,NA,NA,NA,NA,NA
"3317",0,1579,"Novel81","Novel75",2,"Novel75","Same vs. Same",0,6,1,411,4,"Novel136","Novel20",TRUE,FALSE,"Same","Same"
"3318",3,1973,"Novel127","Novel68",1,"Novel41","Same vs. Switch",2,4,1,411,4,"Novel122","Novel68",FALSE,TRUE,"Same","Switch"
"3319",3,2247,"Novel95","Novel4",3,"Novel110","Switch vs. Same",0,2,0,411,4,"Novel131","Novel35",FALSE,FALSE,"Switch","Same"
"3320",2,2978,"Novel47","Novel47",2,"Novel37","Switch vs. Switch",3,0,0,411,4,"Novel129","Novel93",TRUE,FALSE,"Switch","Switch"
"3321",0,1580,"","squirrel",0,"","Practice",0,0,1,412,4,NA,NA,NA,NA,NA,NA
"3322",0,1445,"","squirrel",0,"","Practice",0,0,1,412,4,NA,NA,NA,NA,NA,NA
"3323",1,1424,"","tomato",0,"","Practice",0,0,1,412,4,NA,NA,NA,NA,NA,NA
"3324",2,1073,"","tomato",0,"","Practice",0,0,1,412,4,NA,NA,NA,NA,NA,NA
"3325",0,2712,"Novel97","Novel108",0,"Novel108","Same vs. Same",3,4,0,412,4,"Novel34","Novel41",TRUE,FALSE,"Same","Same"
"3326",3,2039,"Novel10","Novel47",2,"Novel47","Same vs. Switch",3,2,1,412,4,"Novel32","Novel139",TRUE,FALSE,"Same","Switch"
"3327",0,6268,"Novel129","Novel129",3,"Novel85","Switch vs. Same",0,0,1,412,4,"Novel56","Novel122",TRUE,FALSE,"Switch","Same"
"3328",1,3643,"Novel28","Novel124",2,"Novel65","Switch vs. Switch",1,6,0,412,4,"Novel80","Novel124",FALSE,TRUE,"Switch","Switch"
"3329",0,1274,"","squirrel",0,"","Practice",0,0,1,413,4,NA,NA,NA,NA,NA,NA
"3330",0,1427,"","squirrel",0,"","Practice",0,0,1,413,4,NA,NA,NA,NA,NA,NA
"3331",1,1400,"","tomato",0,"","Practice",0,0,1,413,4,NA,NA,NA,NA,NA,NA
"3332",2,1177,"","tomato",0,"","Practice",0,0,1,413,4,NA,NA,NA,NA,NA,NA
"3333",3,2073,"Novel128","Novel13",2,"Novel13","Same vs. Same",3,0,1,413,4,"Novel125","Novel36",TRUE,FALSE,"Same","Same"
"3334",1,1740,"Novel104","Novel122",0,"Novel122","Same vs. Switch",3,6,0,413,4,"Novel106","Novel85",TRUE,FALSE,"Same","Switch"
"3335",2,4614,"Novel99","Novel96",2,"Novel91","Switch vs. Same",3,2,1,413,4,"Novel48","Novel107",FALSE,FALSE,"Switch","Same"
"3336",3,2178,"Novel46","Novel46",3,"Novel27","Switch vs. Switch",1,4,0,413,4,"Novel35","Novel134",TRUE,FALSE,"Switch","Switch"
"3337",0,2426,"","squirrel",0,"","Practice",0,0,1,414,4,NA,NA,NA,NA,NA,NA
"3338",0,1275,"","squirrel",0,"","Practice",0,0,1,414,4,NA,NA,NA,NA,NA,NA
"3339",1,1391,"","tomato",0,"","Practice",0,0,1,414,4,NA,NA,NA,NA,NA,NA
"3340",2,2431,"","tomato",0,"","Practice",0,0,1,414,4,NA,NA,NA,NA,NA,NA
"3341",1,1080,"Novel60","Novel32",0,"Novel32","Same vs. Same",3,4,0,414,4,"Novel13","Novel19",TRUE,FALSE,"Same","Same"
"3342",0,1595,"Novel16","Novel117",1,"Novel117","Same vs. Switch",0,2,1,414,4,"Novel105","Novel51",TRUE,FALSE,"Same","Switch"
"3343",2,2096,"Novel119","Novel50",1,"Novel28","Switch vs. Same",0,6,0,414,4,"Novel44","Novel11",FALSE,FALSE,"Switch","Same"
"3344",0,3969,"Novel120","Novel120",2,"Novel17","Switch vs. Switch",0,0,1,414,4,"Novel104","Novel139",TRUE,FALSE,"Switch","Switch"
"3345",0,4375,"","squirrel",0,"","Practice",0,0,1,415,2,NA,NA,NA,NA,NA,NA
"3346",0,2318,"","squirrel",0,"","Practice",0,0,1,415,2,NA,NA,NA,NA,NA,NA
"3347",0,1442,"","tomato",0,"","Practice",0,0,1,415,2,NA,NA,NA,NA,NA,NA
"3348",1,785,"","tomato",0,"","Practice",0,0,1,415,2,NA,NA,NA,NA,NA,NA
"3349",0,1338,"Novel103","Novel98",0,"Novel98","Same vs. Same",1,6,0,415,2,"Novel88","Novel95",TRUE,FALSE,"Same","Same"
"3350",0,1174,"Novel114","Novel53",1,"Novel53","Same vs. Switch",0,0,1,415,2,"Novel48","Novel47",TRUE,FALSE,"Same","Switch"
"3351",0,1499,"Novel131","Novel131",1,"Novel64","Switch vs. Same",0,4,1,415,2,"Novel29","Novel23",TRUE,FALSE,"Switch","Same"
"3352",1,866,"Novel30","Novel121",0,"Novel115","Switch vs. Switch",1,2,0,415,2,"Novel62","Novel121",FALSE,TRUE,"Switch","Switch"
"3353",0,1837,"","squirrel",0,"","Practice",0,0,1,416,2,NA,NA,NA,NA,NA,NA
"3354",0,1070,"","squirrel",0,"","Practice",0,0,1,416,2,NA,NA,NA,NA,NA,NA
"3355",0,852,"","tomato",0,"","Practice",0,0,1,416,2,NA,NA,NA,NA,NA,NA
"3356",1,672,"","tomato",0,"","Practice",0,0,1,416,2,NA,NA,NA,NA,NA,NA
"3357",0,1021,"Novel28","Novel136",1,"Novel136","Same vs. Same",0,2,1,416,2,"Novel19","Novel124",TRUE,FALSE,"Same","Same"
"3358",0,865,"Novel49","Novel85",1,"Novel85","Same vs. Switch",0,0,1,416,2,"Novel140","Novel51",TRUE,FALSE,"Same","Switch"
"3359",1,1298,"Novel40","Novel5",0,"Novel35","Switch vs. Same",1,4,0,416,2,"Novel5","Novel78",FALSE,TRUE,"Switch","Same"
"3360",1,1422,"Novel91","Novel91",1,"Novel4","Switch vs. Switch",0,6,0,416,2,"Novel119","Novel65",TRUE,FALSE,"Switch","Switch"
"3361",0,1376,"","squirrel",0,"","Practice",0,0,1,417,2,NA,NA,NA,NA,NA,NA
"3362",0,1241,"","squirrel",0,"","Practice",0,0,1,417,2,NA,NA,NA,NA,NA,NA
"3363",0,1446,"","tomato",0,"","Practice",0,0,1,417,2,NA,NA,NA,NA,NA,NA
"3364",1,1031,"","tomato",0,"","Practice",0,0,1,417,2,NA,NA,NA,NA,NA,NA
"3365",0,1274,"Novel13","Novel103",0,"Novel103","Same vs. Same",1,4,0,417,2,"Novel39","Novel101",TRUE,FALSE,"Same","Same"
"3366",0,1244,"Novel18","Novel96",1,"Novel96","Same vs. Switch",0,0,1,417,2,"Novel107","Novel17",TRUE,FALSE,"Same","Switch"
"3367",1,2653,"Novel9","Novel9",0,"Novel19","Switch vs. Same",1,2,1,417,2,"Novel40","Novel93",TRUE,FALSE,"Switch","Same"
"3368",1,3053,"Novel68","Novel68",1,"Novel100","Switch vs. Switch",0,6,0,417,2,"Novel109","Novel73",TRUE,FALSE,"Switch","Switch"
"3369",0,1624,"","squirrel",0,"","Practice",0,0,1,418,4,NA,NA,NA,NA,NA,NA
"3370",0,1846,"","squirrel",0,"","Practice",0,0,1,418,4,NA,NA,NA,NA,NA,NA
"3371",1,1290,"","tomato",0,"","Practice",0,0,1,418,4,NA,NA,NA,NA,NA,NA
"3372",2,1220,"","tomato",0,"","Practice",0,0,1,418,4,NA,NA,NA,NA,NA,NA
"3373",3,2343,"Novel62","Novel135",1,"Novel135","Same vs. Same",2,6,0,418,4,"Novel60","Novel96",TRUE,FALSE,"Same","Same"
"3374",1,1901,"Novel13","Novel67",3,"Novel67","Same vs. Switch",1,0,1,418,4,"Novel36","Novel3",TRUE,FALSE,"Same","Switch"
"3375",1,1840,"Novel94","Novel94",0,"Novel124","Switch vs. Same",1,4,1,418,4,"Novel27","Novel83",TRUE,FALSE,"Switch","Same"
"3376",2,4227,"Novel51","Novel57",3,"Novel46","Switch vs. Switch",0,2,0,418,4,"Novel64","Novel31",FALSE,FALSE,"Switch","Switch"
"3377",0,1730,"","squirrel",0,"","Practice",0,0,1,419,2,NA,NA,NA,NA,NA,NA
"3378",0,1378,"","squirrel",0,"","Practice",0,0,1,419,2,NA,NA,NA,NA,NA,NA
"3379",0,1117,"","tomato",0,"","Practice",0,0,1,419,2,NA,NA,NA,NA,NA,NA
"3380",1,910,"","tomato",0,"","Practice",0,0,1,419,2,NA,NA,NA,NA,NA,NA
"3381",0,2277,"Novel45","Novel111",1,"Novel111","Same vs. Same",0,0,1,419,2,"Novel93","Novel16",TRUE,FALSE,"Same","Same"
"3382",1,1183,"Novel70","Novel18",0,"Novel18","Same vs. Switch",1,6,1,419,2,"Novel11","Novel29",TRUE,FALSE,"Same","Switch"
"3383",0,3555,"Novel72","Novel72",0,"Novel102","Switch vs. Same",1,2,0,419,2,"Novel71","Novel112",TRUE,FALSE,"Switch","Same"
"3384",1,2197,"Novel78","Novel78",1,"Novel101","Switch vs. Switch",0,4,0,419,2,"Novel41","Novel5",TRUE,FALSE,"Switch","Switch"
"3385",0,1297,"","squirrel",0,"","Practice",0,0,1,420,4,NA,NA,NA,NA,NA,NA
"3386",0,1014,"","squirrel",0,"","Practice",0,0,1,420,4,NA,NA,NA,NA,NA,NA
"3387",1,1007,"","tomato",0,"","Practice",0,0,1,420,4,NA,NA,NA,NA,NA,NA
